"time"	"wind"	"name"	"country"	"birth"	"race"	"location"	"date"	"age"
"833"	9.99	"-0.5"	"Walter Dix"	"USA"	1986-01-31	"2rA"	"Zürich"	2008-08-29	22.5763175906913
"834"	9.99	"-0.3"	"Daniel Bailey"	"ANT"	1986-09-09	"1r1"	"Belém"	2009-05-24	22.7049965776865
"835"	9.99	"+0.4"	"Lerone Clarke"	"JAM"	1981-10-02	"1rB"	"Zürich"	2009-08-28	27.9041752224504
"836"	9.99	"-1.5"	"Asafa Powell"	"JAM"	1982-11-23	"1"	"Rieti"	2009-09-06	26.7871321013005
"837"	9.99	"+1.1"	"Dwain Chambers"	"GBR"	1978-04-05	"1rA"	"Bergen"	2010-06-19	32.2053388090349
"838"	9.99	"+1.1"	"Mario Forsythe"	"JAM"	1985-10-30	"3h2"	"Rieti"	2010-08-29	24.829568788501
"839"	9.99	"+2.0"	"Travis Padgett"	"USA"	1986-12-13	"2"	"Clermont"	2011-05-21	24.435318275154
"840"	9.99	"+1.3"	"Mike Rodgers"	"USA"	1985-04-24	"3"	"Eugene"	2011-06-24	26.1656399726215
"841"	9.99	"+1.0"	"Nesta Carter"	"JAM"	1985-11-10	"4rA"	"Lausanne"	2011-06-30	25.6344969199179
"842"	9.99	"+1.0"	"Jaysuma Saidy Ndure"	"NOR"	1984-01-01	"5rA"	"Lausanne"	2011-06-30	27.4934976043806
"843"	9.99	"+0.4"	"Lerone Clarke"	"JAM"	1981-10-02	"3"	"Ad-Dawhah"	2012-05-11	30.6064339493498
"844"	9.99	"+0.7"	"Mike Rodgers"	"USA"	1985-04-24	"3rA"	"New York City"	2012-06-09	27.1266255989049
"845"	9.99	"±0.0"	"Tyson Gay"	"USA"	1982-08-09	"1"	"Saint-Denis"	2012-07-06	29.9082819986311
"846"	9.99	"+1.2"	"Mike Rodgers"	"USA"	1985-04-24	"2rA"	"Ad-Dawhah"	2013-05-10	28.0438056125941
"847"	9.99	"+1.2"	"Nesta Carter"	"JAM"	1985-11-10	"3rA"	"Ad-Dawhah"	2013-05-10	27.4962354551677
"848"	9.99	"+0.3"	"Isiah Young"	"USA"	1990-01-05	"1h3"	"Greensboro"	2013-05-23	23.378507871321
"849"	9.99	"-1.2"	"Nickel Ashmeade"	"JAM"	1990-04-07	"3"	"Kingston"	2013-06-21	23.2060232717317
"850"	9.99	"+0.8"	"Nesta Carter"	"JAM"	1985-11-10	"1"	"Birmingham"	2013-06-30	27.6358658453114
"851"	9.99	"+0.2"	"Kim Collins"	"SKN"	1976-04-05	"1"	"Budapest"	2013-07-10	37.2621492128679
"852"	9.99	"-0.4"	"Jimmy Vicaut"	"FRA"	1992-02-27	"3"	"Monaco"	2013-07-19	21.3908281998631
"853"	9.99	"+0.2"	"Nesta Carter"	"JAM"	1985-11-10	"3rA"	"London"	2013-07-26	27.7070499657769
"854"	9.99	"-0.3"	"Justin Gatlin"	"USA"	1982-02-10	"1h3"	"Moskva"	2013-08-10	31.4962354551677
"855"	9.99	"+0.1"	"Kemar Bailey-Cole"	"JAM"	1992-01-10	"2rA"	"Zagreb"	2013-09-03	21.6481861738535
"856"	9.99	"+0.7"	"Walter Dix"	"USA"	1986-01-31	"1"	"Rieti"	2013-09-08	27.6030116358658
"857"	9.99	"+1.6"	"Bryce Robinson"	"USA"	1993-11-13	"1"	"Storrs"	2015-05-17	21.5058179329227
"858"	9.99	"+0.2"	"Mike Rodgers"	"USA"	1985-04-24	"2"	"Beijing"	2015-05-20	30.0698151950719
"859"	9.99	"+1.5"	"Su Bingtian"	"CHN"	1989-08-29	"3"	"Eugene"	2015-05-30	25.7494866529774
"860"	9.99	"+1.5"	"Kim Collins"	"SKN"	1976-04-05	"4"	"Eugene"	2015-05-30	39.1485284052019
"861"	9.99	"+1.7"	"Beejay Lee"	"USA"	1993-03-05	"3h2"	"Eugene"	2015-06-25	22.3052703627652
"862"	9.99	"-0.2"	"Akani Simbine"	"RSA"	1993-09-21	"1rA"	"Velenje"	2015-07-01	21.7741273100616
"863"	9.99	"+1.3"	"Mike Rodgers"	"USA"	1985-04-24	"3"	"Saint-Denis"	2015-07-04	30.1930184804928
"864"	9.99	"-0.3"	"Femi Ogunode"	"QAT"	1991-01-31	"1h3"	"Beijing"	2015-08-22	24.5557837097878
"865"	9.99	"+0.3"	"Andre De Grasse"	"CAN"	1994-11-10	"2h5"	"Beijing"	2015-08-22	20.7802874743326
"866"	9.99	"-0.4"	"Trayvon Bromell"	"USA"	1995-07-10	"3s1"	"Beijing"	2015-08-23	20.1204654346338
"867"	9.99	"-0.4"	"Jimmy Vicaut"	"FRA"	1992-02-27	"3s3"	"Beijing"	2015-08-23	23.4852840520192
"868"	9.99	"-0.4"	"Su Bingtian"	"CHN"	1989-08-29	"4s1"	"Beijing"	2015-08-23	25.9822039698836
"869"	9.99	"-0.4"	"Jimmy Vicaut"	"FRA"	1992-02-27	"3"	"Bruxelles"	2015-09-11	23.5373032169747
"870"	9.99	"+2.0"	"Omar McLeod"	"JAM"	1994-04-25	"1r3"	"Fayetteville"	2016-04-23	21.9958932238193
"871"	9.99	"+1.0"	"Jimmy Vicaut"	"FRA"	1992-02-27	"3rA"	"Roma"	2016-06-02	24.2628336755647
"872"	9.99	"+1.1"	"Ben Youssef Meité"	"CIV"	1986-11-11	"1"	"Praha"	2016-06-06	29.5687885010267
"873"	9.99	"+1.7"	"Rondel Sorrillo"	"TTO"	1986-01-21	"2r2"	"Port of Spain"	2016-06-25	30.425735797399
"874"	9.99	"-0.1"	"Andre De Grasse"	"CAN"	1994-11-10	"1"	"Edmonton"	2016-07-09	21.6618754277892
"875"	9.99	"+0.4"	"Akani Simbine"	"RSA"	1993-09-21	"2"	"Zürich"	2016-09-01	22.9459274469541
"876"	9.99	"+0.4"	"Ben Youssef Meité"	"CIV"	1986-11-11	"3"	"Zürich"	2016-09-01	29.8069815195072
"877"	9.99	"+0.1"	"Ronnie Baker"	"USA"	1993-10-15	"1r1"	"Torrance"	2017-04-15	23.4989733059548
"878"	9.99	"-1.2"	"Akani Simbine"	"RSA"	1993-09-21	"1"	"Ad-Dawhah"	2017-05-05	23.6194387405886
"879"	9.99	"+0.6"	"Nethaneel Mitchell-Blake"	"GBR"	1994-04-02	"2"	"Columbia"	2017-05-13	23.1129363449692
"880"	9.99	"+0.8"	"Julian Forte"	"JAM"	1993-07-01	"1s2"	"Kingston"	2017-06-23	23.9780971937029
"881"	9.99	"-0.1"	"Ben Youssef Meité"	"CIV"	1986-11-11	"1"	"Paris"	2017-07-01	30.6365503080082
"882"	9.99	"+0.9"	"Akani Simbine"	"RSA"	1993-09-21	"2"	"Székesfehérvár"	2017-07-04	23.7837097878166
"883"	9.99	"+0.2"	"Akani Simbine"	"RSA"	1993-09-21	"3"	"Lausanne"	2017-07-06	23.7891854893908
"884"	9.99	"±0.0"	"Julian Forte"	"JAM"	1993-07-01	"1h3"	"London"	2017-08-04	24.0930869267625
"885"	9.99	"-0.8"	"Yohan Blake"	"JAM"	1989-12-26	"4"	"London"	2017-08-05	27.6084873374401
"886"	9.99	"+1.1"	"Kendal Williams"	"USA"	1995-09-23	"1"	"Knoxville"	2018-05-13	22.6365503080082
"887"	10	"±0.0"	"Carl Lewis"	"USA"	1961-07-01	"1r3"	"Dallas"	1981-05-16	19.8740588637919
"888"	10	"+1.9"	"Carl Lewis"	"USA"	1961-07-01	"1r1"	"Modesto"	1982-05-15	20.870636550308
"889"	10	"+2.0"	"Marian Woronin"	"POL"	1956-08-13	"1"	"Warszawa"	1984-06-09	27.8220396988364
"890"	10	"+1.0"	"Chidi Imoh"	"NGR"	1963-08-27	"1"	"Berlin"	1986-08-15	22.9678302532512
"891"	10	"+0.5"	"Leroy Burrell"	"USA"	1967-02-21	"1"	"Bruxelles"	1990-08-10	23.4661190965092
"892"	10	"+1.9"	"Dennis Mitchell"	"USA"	1966-02-20	"3"	"New York City"	1991-06-14	25.3114305270363
"893"	10	"-1.3"	"Linford Christie"	"GBR"	1960-04-02	"2s1"	"Barcelona"	1992-08-01	32.331279945243
"894"	10	"+0.1"	"Linford Christie"	"GBR"	1960-04-02	"1q3"	"Stuttgart"	1993-08-14	33.3661875427789
"895"	10	"+1.0"	"Michael Marsh"	"USA"	1967-08-04	"1"	"Walnut"	1994-04-17	26.7022587268994
"896"	10	"+1.0"	"Dennis Mitchell"	"USA"	1966-02-20	"1r2"	"Berlin"	1994-08-30	28.5229295003422
"897"	10	"+0.6"	"Linford Christie"	"GBR"	1960-04-02	"1"	"Tokyo"	1995-09-15	35.4524298425736
"898"	10	"+1.6"	"Vincent Henderson"	"USA"	1972-10-20	"1"	"Fayetteville"	1996-04-13	23.4798083504449
"899"	10	"+0.6"	"Jon Drummond"	"USA"	1968-09-09	"1q1"	"Atlanta"	1996-06-14	27.7618069815195
"900"	10	"-0.1"	"Michael Marsh"	"USA"	1967-08-04	"2s2"	"Atlanta"	1996-06-15	28.8651608487337
"901"	10	"+1.1"	"Michael Marsh"	"USA"	1967-08-04	"2"	"Atlanta"	1996-06-15	28.8651608487337
"902"	10	"-0.4"	"Jon Drummond"	"USA"	1968-09-09	"4r1"	"Lausanne"	1996-07-03	27.813826146475
"903"	10	"-0.5"	"Donovan Bailey"	"CAN"	1967-12-16	"2s1"	"Atlanta"	1996-07-27	28.6132785763176
"904"	10	"-0.6"	"Dennis Mitchell"	"USA"	1966-02-20	"2s2"	"Atlanta"	1996-07-27	30.4312114989733
"905"	10	"+0.7"	"Michael Marsh"	"USA"	1967-08-04	"5"	"Atlanta"	1996-07-27	28.9801505817933
"906"	10	"+0.9"	"Brian Lewis"	"USA"	1974-12-05	"1h2"	"Indianapolis"	1997-06-12	22.5188227241615
"907"	10	"-0.8"	"Ato Boldon"	"TTO"	1973-12-30	"1s1"	"Athínai"	1997-08-03	23.5920602327173
"908"	10	"-0.3"	"Ato Boldon"	"TTO"	1973-12-30	"1"	"Port of Spain"	1998-05-08	24.35318275154
"909"	10	"+1.6"	"Tim Montgomery"	"USA"	1975-01-28	"1h3"	"New Orleans"	1998-06-19	23.3894592744695
"910"	10	"+0.7"	"Frank Fredericks"	"NAM"	1967-10-02	"1"	"Nice"	1998-07-16	30.7871321013005
"911"	10	"-1.0"	"Ato Boldon"	"TTO"	1973-12-30	"2"	"Uniondale"	1998-07-21	24.5557837097878
"912"	10	"-0.3"	"Jon Drummond"	"USA"	1968-09-09	"2rA"	"Lausanne"	1998-08-25	29.9575633127995
"913"	10	"-0.3"	"Obadele Thompson"	"BAR"	1976-03-30	"3rA"	"Lausanne"	1998-08-25	22.403832991102
"914"	10	"-0.1"	"Obadele Thompson"	"BAR"	1976-03-30	"3"	"Kuala Lumpur"	1998-09-17	22.466803559206
"915"	10	"+1.9"	"Koji Ito"	"JPN"	1970-01-29	"1s2"	"Bangkok"	1998-12-13	28.870636550308
"916"	10	"+1.1"	"Eric Nkansah"	"GHA"	1974-12-12	"3"	"Nürnberg"	1999-06-13	24.5010266940452
"917"	10	"+0.4"	"Frank Fredericks"	"NAM"	1967-10-02	"4"	"Lausanne"	1999-07-02	31.7481177275838
"918"	10	"+1.0"	"Eric Nkansah"	"GHA"	1974-12-12	"2"	"Luzern"	1999-07-05	24.5612594113621
"919"	10	"+0.2"	"Obadele Thompson"	"BAR"	1976-03-30	"4"	"Sevilla"	1999-08-22	23.3949349760438
"920"	10	"+1.9"	"Coby Miller"	"USA"	1976-10-19	"1"	"Eugene"	2000-06-24	23.6796714579055
"921"	10	"+0.7"	"Francis Obikwelu"	"NGR"	1978-11-22	"2rA"	"Roma"	2000-06-30	21.6043805612594
"922"	10	"+0.7"	"Ato Boldon"	"TTO"	1973-12-30	"3rA"	"Roma"	2000-06-30	26.4996577686516
"923"	10	"+0.2"	"Ato Boldon"	"TTO"	1973-12-30	"1rA"	"Oslo"	2000-07-28	26.5763175906913
"924"	10	"-1.0"	"Ato Boldon"	"TTO"	1973-12-30	"3"	"Zürich"	2000-08-11	26.6146475017112
"925"	10	"+1.1"	"Dwain Chambers"	"GBR"	1978-04-05	"3rA"	"Lausanne"	2001-07-04	23.2470910335387
"926"	10	"+0.9"	"Bernard Williams"	"USA"	1978-01-19	"2rA"	"Roma"	2002-07-12	24.476386036961
"927"	10	"-1.3"	"Coby Miller"	"USA"	1976-10-19	"1"	"Zürich"	2002-08-16	25.82340862423
"928"	10	"+1.3"	"Frank Fredericks"	"NAM"	1967-10-02	"1"	"Durban"	2003-04-11	35.523613963039
"929"	10	"+0.5"	"Kim Collins"	"SKN"	1976-04-05	"1"	"Eugene"	2003-05-24	27.1321013004791
"930"	10	"±0.0"	"Deji Aliu"	"NGR"	1975-11-22	"1"	"Tríkala"	2003-06-24	27.5865845311431
"931"	10	"+1.5"	"Darvis Patton"	"USA"	1977-12-04	"2rB"	"Zürich"	2003-08-15	25.6947296372348
"932"	10	"+0.4"	"Asafa Powell"	"JAM"	1982-11-23	"1rA"	"Lausanne"	2004-07-06	21.6180698151951
"933"	10	"-0.7"	"Shawn Crawford"	"USA"	1978-01-14	"1q3"	"Sacramento"	2004-07-10	26.4859685147159
"934"	10	"+1.1"	"Abdul Aziz Zakari"	"GHA"	1976-09-02	"1rA"	"Stockholm"	2004-07-27	27.8986995208761
"935"	10	"+0.6"	"Kim Collins"	"SKN"	1976-04-05	"6"	"Athínai"	2004-08-22	28.3805612594114
"936"	10	"+1.0"	"Justin Gatlin"	"USA"	1982-02-10	"2s1"	"Carson"	2005-06-25	23.3702943189596
"937"	10	"+1.0"	"Kim Collins"	"SKN"	1976-04-05	"3"	"London"	2005-07-22	29.2950034223135
"938"	10	"-1.0"	"Abdul Aziz Zakari"	"GHA"	1976-09-02	"2s2"	"Helsinki"	2005-08-07	28.9281314168378
"939"	10	"+0.5"	"Dwight Thomas"	"JAM"	1980-09-23	"1"	"Linz"	2005-08-23	24.9144421629021
"940"	10	"-0.6"	"Marc Burns"	"TTO"	1983-01-07	"1"	"Monaco"	2005-09-10	22.6748802190281
"941"	10	"+1.0"	"Travis Padgett"	"USA"	1986-12-13	"1"	"Greensboro"	2006-05-27	19.4524298425736
"942"	10	"-0.1"	"Derrick Atkins"	"BAH"	1984-01-05	"1"	"Saint-Denis"	2007-07-06	23.4989733059548
"943"	10	"+0.1"	"Tyson Gay"	"USA"	1982-08-09	"1s2"	"Osaka"	2007-08-26	25.0458590006845
"944"	10	"+1.0"	"Richard Thompson"	"TTO"	1985-06-07	"1r2"	"Austin"	2008-04-05	22.8281998631075
"945"	10	"+0.8"	"Churandy Martina"	"AHO"	1984-07-03	"1r3"	"El Paso"	2008-04-12	23.7754962354552
"946"	10	"+1.6"	"Xavier Carter"	"USA"	1985-12-08	"3q3"	"Eugene"	2008-06-28	22.5544147843943
"947"	10	"+1.6"	"Dwain Chambers"	"GBR"	1978-04-05	"1"	"Birmingham"	2008-07-12	30.2696783025325
"948"	10	"-0.5"	"Michael Frater"	"JAM"	1982-10-06	"3"	"London"	2008-07-25	25.8015058179329
"949"	10	"-1.1"	"Walter Dix"	"USA"	1986-01-31	"1r1"	"Tallahassee"	2009-04-11	23.192334017796
"950"	10	"+1.4"	"Travis Padgett"	"USA"	1986-12-13	"1"	"Ad-Dawhah"	2009-05-08	22.4010951403149
"951"	10	"+1.4"	"Trindon Holliday"	"USA"	1986-04-27	"1h1"	"Fayetteville"	2009-06-10	23.1211498973306
"952"	10	"-0.9"	"Usain Bolt"	"JAM"	1986-08-21	"1"	"Toronto"	2009-06-11	22.8062970568104
"953"	10	"+0.3"	"Trindon Holliday"	"USA"	1986-04-27	"1"	"Fayetteville"	2009-06-12	23.1266255989049
"954"	10	"+0.9"	"Dwain Chambers"	"GBR"	1978-04-05	"6"	"Berlin"	2009-08-16	31.3648186173854
"955"	10	"+0.9"	"Marc Burns"	"TTO"	1983-01-07	"7"	"Berlin"	2009-08-16	26.6064339493498
"956"	10	"-0.4"	"Tyson Gay"	"USA"	1982-08-09	"2"	"Bruxelles"	2009-09-04	27.0718685831622
"957"	10	"-0.2"	"Darvis Patton"	"USA"	1977-12-04	"3"	"Thessaloníki"	2009-09-12	31.772758384668
"958"	10	"-0.6"	"Asafa Powell"	"JAM"	1982-11-23	"2"	"Daegu"	2009-09-25	26.839151266256
"959"	10	"+1.4"	"Rae Edwards"	"USA"	1981-05-07	"1rB"	"New York City"	2010-06-12	29.09787816564
"960"	10	"-0.1"	"Yohan Blake"	"JAM"	1989-12-26	"1="	"Reims"	2010-06-30	20.5092402464066
"961"	10	"-0.1"	"Daniel Bailey"	"ANT"	1986-09-09	"1="	"Reims"	2010-06-30	23.8056125941136
"962"	10	"-0.3"	"Daniel Bailey"	"ANT"	1986-09-09	"4"	"Saint-Denis"	2010-07-16	23.8494182067077
"963"	10	"+0.9"	"Mike Rodgers"	"USA"	1985-04-24	"6"	"Rieti"	2010-08-29	25.347022587269
"964"	10	"+0.9"	"Jaysuma Saidy Ndure"	"NOR"	1984-01-01	"7"	"Rieti"	2010-08-29	26.6584531143053
"965"	10	"+0.3"	"Walter Dix"	"USA"	1986-01-31	"1"	"Daegu"	2011-05-12	25.2758384668036
"966"	10	"+0.6"	"Christophe Lemaitre"	"FRA"	1990-06-11	"3rA"	"Roma"	2011-05-26	20.9555099247091
"967"	10	"+0.9"	"Daniel Bailey"	"ANT"	1986-09-09	"3"	"Montreuil-sous-Bois"	2011-06-07	24.7419575633128
"968"	10	"+1.3"	"Maurice Mitchell"	"USA"	1989-02-22	"3"	"Des Moines"	2011-06-10	22.2943189596167
"969"	10	"+0.4"	"Kim Collins"	"SKN"	1976-04-05	"1s2"	"Guadalajara"	2011-10-24	35.5509924709103
"970"	10	"+1.8"	"Michael Frater"	"JAM"	1982-10-06	"2rA"	"Kingston"	2012-05-05	29.5797399041752
"971"	10	"+0.4"	"Mike Rodgers"	"USA"	1985-04-24	"4"	"Ad-Dawhah"	2012-05-11	27.047227926078
"972"	10	"-1.5"	"Tyson Gay"	"USA"	1982-08-09	"1rB"	"New York City"	2012-06-09	29.8343600273785
"973"	10	"+1.6"	"Tyson Gay"	"USA"	1982-08-09	"1h4"	"Eugene"	2012-06-23	29.8726899383984
"974"	10	"+1.4"	"Mike Rodgers"	"USA"	1985-04-24	"1s1"	"Eugene"	2012-06-24	27.1676933607118
"975"	10	"+0.8"	"Yohan Blake"	"JAM"	1989-12-26	"1h2"	"Kingston"	2012-06-28	22.5051334702259
"976"	10	"+1.1"	"Kemar Bailey-Cole"	"JAM"	1992-01-10	"5"	"Kingston"	2012-06-29	20.4681724845996
"977"	10	"+1.6"	"Michael Frater"	"JAM"	1982-10-06	"2rA"	"Luzern"	2012-07-17	29.7796030116359
"978"	10	"+1.6"	"Marc Burns"	"TTO"	1983-01-07	"3rA"	"Luzern"	2012-07-17	29.5249828884326
"979"	10	"+1.3"	"Yohan Blake"	"JAM"	1989-12-26	"1h6"	"London"	2012-08-04	22.6064339493498
"980"	10	"-0.1"	"Ryan Bailey"	"USA"	1989-04-13	"3"	"Lausanne"	2012-08-23	23.3620807665982
"981"	10	"+0.1"	"Kemar Bailey-Cole"	"JAM"	1992-01-10	"1rA"	"Berlin"	2012-09-02	20.6461327857632
"982"	10	"+0.5"	"Usain Bolt"	"JAM"	1986-08-21	"1h1"	"Kingston"	2013-06-20	26.8309377138946
"983"	10	"+0.4"	"Christophe Lemaitre"	"FRA"	1990-06-11	"4s2"	"Moskva"	2013-08-11	23.1676933607118
"984"	10	"+0.4"	"Zhang Peimeng"	"CHN"	1987-03-13	"5s2"	"Moskva"	2013-08-11	26.4147843942505
"985"	10	"-0.3"	"Mike Rodgers"	"USA"	1985-04-24	"5"	"Zürich"	2013-08-29	28.3477070499658
"986"	10	"+1.7"	"Keston Bledman"	"TTO"	1988-03-08	"2rA"	"Port of Spain"	2014-06-21	26.2861054072553
"987"	10	"-0.8"	"Mike Rodgers"	"USA"	1985-04-24	"1rA"	"Saint-Denis"	2014-07-05	29.1964407939767
"988"	10	"+1.6"	"Trentavis Friday"	"USA"	1995-06-05	"1h1"	"Eugene"	2014-07-05	19.0828199863107
"989"	10	"+1.0"	"Nesta Carter"	"JAM"	1985-11-10	"3"	"London"	2014-07-20	28.6899383983573
"990"	10	"-0.5"	"Kemar Bailey-Cole"	"JAM"	1992-01-10	"1s3"	"Glasgow"	2014-07-28	22.5462012320329
"991"	10	"±0.0"	"Kemar Bailey-Cole"	"JAM"	1992-01-10	"1"	"Glasgow"	2014-07-28	22.5462012320329
"992"	10	"±0.0"	"Justin Gatlin"	"USA"	1982-02-10	"1rA"	"Amsterdam"	2014-08-22	32.5284052019165
"993"	10	"+0.6"	"James Dasaolu"	"GBR"	1987-09-05	"5"	"Bruxelles"	2014-09-05	27.0006844626968
"994"	10	"+1.0"	"Adam Gemili"	"GBR"	1993-10-06	"2h2"	"Birmingham"	2015-06-07	21.6673511293634
"995"	10	"+2.0"	"Nesta Carter"	"JAM"	1985-11-10	"4"	"Birmingham"	2015-06-07	29.5715263518138
"996"	10	"±0.0"	"Isiah Young"	"USA"	1990-01-05	"4"	"Eugene"	2015-06-26	25.4702258726899
"997"	10	"+0.3"	"Akani Simbine"	"RSA"	1993-09-21	"1s2"	"Gwangju"	2015-07-09	21.7960301163587
"998"	10	"+0.9"	"Femi Ogunode"	"QAT"	1991-01-31	"3s2"	"Beijing"	2015-08-23	24.5585215605749
"999"	10	"-0.5"	"Tyson Gay"	"USA"	1982-08-09	"6"	"Beijing"	2015-08-23	33.0376454483231
"1000"	10	"-0.5"	"Asafa Powell"	"JAM"	1982-11-23	"7"	"Beijing"	2015-08-23	32.7474332648871
"1001"	10	"-0.5"	"Jimmy Vicaut"	"FRA"	1992-02-27	"8"	"Beijing"	2015-08-23	23.4852840520192
"1002"	10	"-0.1"	"Femi Ogunode"	"QAT"	1991-01-31	"1"	"Rovereto"	2015-09-08	24.6023271731691
"1003"	10	"+1.0"	"Kemar Bailey-Cole"	"JAM"	1992-01-10	"5rA"	"Kingston"	2016-06-11	24.4188911704312
"1004"	10	"+1.9"	"John Teeters"	"USA"	1993-05-19	"1h5"	"Eugene"	2016-07-02	23.1211498973306
"1005"	10	"+1.6"	"Mike Rodgers"	"USA"	1985-04-24	"4"	"Eugene"	2016-07-03	31.192334017796
"1006"	10	"+1.8"	"Joel Fearon"	"GBR"	1988-10-11	"1"	"Manchester"	2016-08-17	27.8494182067077
"1007"	10	"-0.1"	"Akani Simbine"	"RSA"	1993-09-21	"2"	"Saint-Denis"	2016-08-27	22.9322381930185
"1008"	10	"+2.0"	"Jaylen Bacon"	"USA"	1996-08-05	"1"	"Arlington"	2017-05-14	20.7720739219713
"1009"	10	"+1.3"	"Kyree King"	"USA"	1994-07-09	"2h1"	"Eugene"	2017-06-07	22.9130732375086
"1010"	10	"+0.6"	"Akani Simbine"	"RSA"	1993-09-21	"2rB"	"Kingston"	2017-06-10	23.7180013689254
"1011"	10	"+1.2"	"Justin Gatlin"	"USA"	1982-02-10	"1h4"	"Sacramento"	2017-06-22	35.3620807665982
"1012"	10	"+1.2"	"Mike Rodgers"	"USA"	1985-04-24	"2h4"	"Sacramento"	2017-06-22	32.1615331964408
"1013"	10	"+0.5"	"Yohan Blake"	"JAM"	1989-12-26	"1s1"	"Kingston"	2017-06-23	27.4907597535934
"1014"	10	"+0.2"	"Isiah Young"	"USA"	1990-01-05	"4"	"Lausanne"	2017-07-06	27.4989733059548
"1015"	10	"+2.0"	"Yunier Pérez"	"CUB"	1985-02-16	"1h1"	"Madrid"	2017-07-14	32.4052019164955
"1016"	10.01	"+0.9"	"Pietro Mennea"	"ITA"	1952-06-28	"1r1"	"Ciudad de México"	1979-09-04	27.1841204654346
"1017"	10.01	"+1.8"	"Leroy Burrell"	"USA"	1967-02-21	"1s2"	"Durham"	1990-06-01	23.27446954141
"1018"	10.01	"+1.9"	"Bode Osagiobare"	"NGR"	1970-12-01	"2r1"	"El Paso"	1994-04-16	23.3730321697468
"1019"	10.01	"+2.0"	"Andre Cason"	"USA"	1969-01-20	"1"	"San José"	1994-05-28	25.3497604380561
"1020"	10.01	"+0.2"	"Linford Christie"	"GBR"	1960-04-02	"1h2"	"Linz"	1994-07-04	34.2532511978097
"1021"	10.01	"+1.0"	"Jon Drummond"	"USA"	1968-09-09	"2r2"	"Berlin"	1994-08-30	25.9712525667351
"1022"	10.01	"+0.6"	"Jeff Laynes"	"USA"	1970-10-03	"1"	"Tempe"	1996-04-06	25.5085557837098
"1023"	10.01	"+0.6"	"Leroy Burrell"	"USA"	1967-02-21	"2q1"	"Atlanta"	1996-06-14	29.3114305270363
"1024"	10.01	"+0.6"	"Davidson Ezinwa"	"NGR"	1971-11-22	"1"	"Linz"	1996-08-21	24.7474332648871
"1025"	10.01	"+0.8"	"Kareem Streete-Thompson"	"USA"	1973-03-30	"1rB"	"Lausanne"	1997-07-02	24.2573579739904
"1026"	10.01	"+0.6"	"Maurice Greene"	"USA"	1974-07-23	"2rA"	"Stockholm"	1997-07-07	22.9568788501027
"1027"	10.01	"-0.7"	"Tim Montgomery"	"USA"	1975-01-28	"2"	"Köln"	1997-08-24	22.570841889117
"1028"	10.01	"-0.1"	"Ato Boldon"	"TTO"	1973-12-30	"1h2"	"Athínai"	1998-06-17	24.4626967830253
"1029"	10.01	"+0.2"	"Francis Obikwelu"	"NGR"	1978-11-22	"3"	"Oslo"	1998-07-09	19.62765229295
"1030"	10.01	"-0.3"	"Jon Drummond"	"USA"	1968-09-09	"2"	"Bruxelles"	1998-08-28	29.9657768651608
"1031"	10.01	"+1.9"	"Tim Montgomery"	"USA"	1975-01-28	"1"	"Mito"	1999-05-05	24.2655715263518
"1032"	10.01	"±0.0"	"Francis Obikwelu"	"NGR"	1978-11-22	"2"	"Johannesburg"	1999-09-15	20.8131416837782
"1033"	10.01	"+0.2"	"Michael Marsh"	"USA"	1967-08-04	"1"	"Raleigh"	2000-06-17	32.870636550308
"1034"	10.01	"+0.5"	"Francis Obikwelu"	"NGR"	1978-11-22	"1h2"	"Athínai"	2000-06-28	21.5989048596851
"1035"	10.01	"-1.7"	"Maurice Greene"	"USA"	1974-07-23	"1"	"Sacramento"	2000-07-15	25.9794661190965
"1036"	10.01	"+0.4"	"Ato Boldon"	"TTO"	1973-12-30	"1"	"Stockholm"	2000-08-01	26.5872689938398
"1037"	10.01	"+0.4"	"Obadele Thompson"	"BAR"	1976-03-30	"2"	"Stockholm"	2000-08-01	24.3394934976044
"1038"	10.01	"-0.1"	"Maurice Greene"	"USA"	1974-07-23	"1"	"Monaco"	2000-08-18	26.072553045859
"1039"	10.01	"-0.2"	"Tim Montgomery"	"USA"	1975-01-28	"3r1"	"Berlin"	2000-09-01	25.5934291581109
"1040"	10.01	"+0.6"	"Dwain Chambers"	"GBR"	1978-04-05	"1"	"Sevilla"	2001-06-08	23.1759069130732
"1041"	10.01	"+0.5"	"Maurice Greene"	"USA"	1974-07-23	"1rA"	"Roma"	2001-06-29	26.9349760438056
"1042"	10.01	"+1.7"	"Dwain Chambers"	"GBR"	1978-04-05	"1"	"Birmingham"	2001-07-14	23.27446954141
"1043"	10.01	"-1.2"	"Maurice Greene"	"USA"	1974-07-23	"1s1"	"Edmonton"	2001-08-05	27.0362765229295
"1044"	10.01	"+0.3"	"Francis Obikwelu"	"POR"	1978-11-22	"1"	"Bruxelles"	2002-08-30	23.7700205338809
"1045"	10.01	"+0.3"	"Kim Collins"	"SKN"	1976-04-05	"2"	"Bruxelles"	2002-08-30	26.4010951403149
"1046"	10.01	"±0.0"	"Darrel Brown"	"TTO"	1984-10-11	"1q3"	"Saint-Denis"	2003-08-24	18.8665297741273
"1047"	10.01	"-0.4"	"John Capel"	"USA"	1978-11-27	"1q2"	"Sacramento"	2004-07-10	25.6180698151951
